airport,fl_date,precip,snow,snowdepth,windgust,cloudcover,weather
RDU,2018-01-22,0.0,0.0,0.0,0.0,77.7,cloudy
RDU,2018-01-23,21.11,0.0,0.0,65.8,64.7,rainy
RDU,2018-01-24,0.0,0.0,0.0,25.9,35.7,cloudy
RDU,2018-01-25,0.0,0.0,0.0,27.7,4.6,sunny
RDU,2018-01-26,0.0,0.0,0.0,0.0,57.8,cloudy
RDU,2018-01-27,0.0,0.0,0.0,35.3,75.6,cloudy
RDU,2018-01-28,31.24,0.0,0.0,29.5,99.8,rainy
RDU,2018-01-29,16.89,0.0,0.0,37.1,90.8,rainy
RDU,2018-01-30,1.0,0.0,0.0,44.2,38.7,rainy
RDU,2018-01-31,0.0,0.0,0.0,0.0,61.0,cloudy
RDU,2018-02-01,0.0,0.0,0.0,44.6,69.4,wind
RDU,2018-02-02,4.1,0.0,0.0,47.8,61.1,rainy
RDU,2018-02-03,0.0,0.0,0.0,0.0,61.2,cloudy
RDU,2018-02-04,15.63,0.0,0.0,56.8,98.9,rainy
RDU,2018-02-05,0.0,0.0,0.0,35.3,41.5,cloudy
RDU,2018-02-06,0.0,0.0,0.0,0.0,64.6,cloudy
RDU,2018-02-07,5.22,0.0,0.0,47.8,95.6,rainy
RDU,2018-02-08,0.0,0.0,0.0,0.0,61.4,cloudy
RDU,2018-02-09,0.0,0.0,0.0,27.7,39.4,cloudy
RDU,2018-02-10,2.12,0.0,0.0,33.5,94.7,rainy
RDU,2018-02-11,0.0,0.0,0.0,52.2,99.1,wind
RDU,2018-02-12,2.26,0.0,0.0,40.7,99.3,rainy
RDU,2018-02-13,0.0,0.0,0.0,35.3,98.0,cloudy
RDU,2018-02-14,0.0,0.0,0.0,25.9,89.3,cloudy
RDU,2018-02-15,0.0,0.0,0.0,42.5,88.7,wind
RDU,2018-02-16,0.6,0.0,0.0,51.8,78.3,rainy
RDU,2018-02-17,0.5,0.0,0.0,27.7,97.3,rainy
RDU,2018-02-18,1.54,0.0,0.0,0.0,61.1,rainy
RDU,2018-02-19,7.75,0.0,0.0,0.0,97.7,rainy
RDU,2018-02-20,0.0,0.0,0.0,0.0,77.8,cloudy
RDU,2018-02-21,0.0,0.0,0.0,0.0,76.0,cloudy
RDU,2018-02-22,0.0,0.0,0.0,33.5,59.4,cloudy
RDU,2018-02-23,0.0,0.0,0.0,0.0,28.0,cloudy
RDU,2018-02-24,0.0,0.0,0.0,35.3,35.0,cloudy
RDU,2018-02-25,0.0,0.0,0.0,44.6,42.3,wind
RDU,2018-02-26,2.86,0.0,0.0,42.5,53.6,rainy
RDU,2018-02-27,0.0,0.0,0.0,0.0,24.3,sunny
RDU,2018-02-28,1.68,0.0,0.0,0.0,98.5,rainy
RDU,2018-03-01,16.08,0.0,0.0,0.0,93.8,rainy
RDU,2018-03-02,0.0,0.0,0.0,66.1,20.9,wind
RDU,2018-03-03,0.0,0.0,0.0,46.4,0.0,sunny
RDU,2018-03-04,0.0,0.0,0.0,40.6,0.0,sunny
RDU,2018-03-05,0.0,0.0,0.0,31.7,42.8,cloudy
RDU,2018-03-06,11.26,0.0,0.0,0.0,97.2,rainy
RDU,2018-03-07,0.3,0.0,0.0,40.7,71.5,rainy
RDU,2018-03-08,0.0,0.0,0.0,33.5,58.4,cloudy
RDU,2018-03-09,0.0,0.0,0.0,38.9,36.8,cloudy
RDU,2018-03-10,0.0,0.0,0.0,0.0,99.3,cloudy
RDU,2018-03-11,5.64,0.0,0.0,27.7,99.3,rainy
RDU,2018-03-12,23.05,1.87,1.88,29.5,99.3,snow
RDU,2018-03-13,0.01,1.04,3.0,37.1,39.6,snow
RDU,2018-03-14,0.0,0.0,1.04,46.6,66.5,cloudy
RDU,2018-03-15,0.0,0.0,0.0,63.0,30.1,wind
RDU,2018-03-16,0.0,0.0,0.0,50.0,37.3,cloudy
RDU,2018-03-17,0.0,0.0,0.0,45.8,58.1,wind
RDU,2018-03-18,7.13,0.0,0.0,31.7,60.4,rainy
RDU,2018-03-19,0.0,0.0,0.0,0.0,93.4,cloudy
RDU,2018-03-20,20.65,0.0,0.0,38.9,98.9,rainy
RDU,2018-03-21,6.41,0.0,0.0,42.4,99.8,rainy
RDU,2018-03-22,0.0,0.0,0.0,35.3,67.9,cloudy
RDU,2018-03-23,0.0,0.0,0.0,35.3,19.0,sunny
RDU,2018-03-24,13.95,0.0,0.0,0.0,68.4,rainy
RDU,2018-03-25,15.91,0.0,0.0,44.6,89.0,rainy
RDU,2018-03-26,0.0,0.0,0.0,42.4,46.3,wind
RDU,2018-03-27,0.3,0.0,0.0,33.5,89.9,rainy
RDU,2018-03-28,0.0,0.0,0.0,42.5,84.1,cloudy
RDU,2018-03-29,0.0,0.0,0.0,51.1,88.6,wind
RDU,2018-03-30,0.9,0.0,0.0,50.0,94.5,rainy
RDU,2018-03-31,0.0,0.0,0.0,31.7,36.1,cloudy
RDU,2018-04-01,0.0,0.0,0.0,0.0,75.4,cloudy
RDU,2018-04-02,0.0,0.0,0.0,38.9,84.8,cloudy
RDU,2018-04-03,0.0,0.0,0.0,33.5,92.3,cloudy
RDU,2018-04-04,0.0,0.0,0.0,48.0,79.0,wind
RDU,2018-04-05,0.0,0.0,0.0,0.0,32.2,cloudy
RDU,2018-04-06,0.0,0.0,0.0,49.1,62.9,wind
RDU,2018-04-07,23.78,0.0,0.0,45.8,99.3,rainy
RDU,2018-04-08,1.0,0.0,0.0,40.6,70.0,rainy
RDU,2018-04-09,0.0,0.0,0.0,29.5,78.6,cloudy
RDU,2018-04-10,0.0,0.0,0.0,29.5,61.3,cloudy
RDU,2018-04-11,0.0,0.0,0.0,0.0,61.6,cloudy
RDU,2018-04-12,0.0,0.0,0.0,52.9,54.4,wind
RDU,2018-04-13,0.0,0.0,0.0,48.0,44.5,wind
RDU,2018-04-14,0.0,0.0,0.0,48.5,59.9,wind
RDU,2018-04-15,57.41,0.0,0.0,73.2,89.5,rainy
RDU,2018-04-16,26.08,0.0,0.0,68.4,88.4,rainy
RDU,2018-04-17,0.0,0.0,0.0,50.4,43.1,cloudy
RDU,2018-04-18,0.0,0.0,0.0,44.6,44.2,wind
RDU,2018-04-19,0.0,0.0,0.0,50.4,29.0,cloudy
RDU,2018-04-20,0.0,0.0,0.0,29.5,9.3,sunny
RDU,2018-04-21,0.0,0.0,0.0,25.9,36.4,cloudy
RDU,2018-04-22,0.0,0.0,0.0,33.5,76.9,cloudy
RDU,2018-04-23,0.3,0.0,0.0,53.6,96.9,rainy
RDU,2018-04-24,21.67,0.0,0.0,53.6,98.4,rainy
RDU,2018-04-25,0.0,0.0,0.0,25.9,82.3,cloudy
RDU,2018-04-26,4.1,0.0,0.0,0.0,76.6,rainy
RDU,2018-04-27,0.81,0.0,0.0,0.0,68.7,rainy
RDU,2018-04-28,0.0,0.0,0.0,37.1,28.4,cloudy
RDU,2018-04-29,0.0,0.0,0.0,31.7,20.8,sunny
RDU,2018-04-30,0.0,0.0,0.0,27.7,0.0,sunny
RDU,2018-05-01,0.0,0.0,0.0,25.9,0.0,sunny
RDU,2018-05-02,0.0,0.0,0.0,40.7,23.4,sunny
RDU,2018-05-03,0.0,0.0,0.0,38.9,67.2,wind
RDU,2018-05-04,0.0,0.0,0.0,35.3,52.2,cloudy
RDU,2018-05-05,0.0,0.0,0.0,25.9,89.6,cloudy
RDU,2018-05-06,4.39,0.0,0.0,53.6,91.5,rainy
RDU,2018-05-07,0.0,0.0,0.0,35.3,58.1,cloudy
RDU,2018-05-08,0.0,0.0,0.0,33.5,52.3,cloudy
RDU,2018-05-09,0.0,0.0,0.0,27.7,25.3,cloudy
RDU,2018-05-10,4.6,0.0,0.0,44.6,56.6,rainy
RDU,2018-05-11,0.0,0.0,0.0,25.9,53.0,cloudy
RDU,2018-05-12,0.0,0.0,0.0,0.0,50.4,cloudy
RDU,2018-05-13,0.0,0.0,0.0,0.0,37.0,cloudy
RDU,2018-05-14,0.0,0.0,0.0,27.7,68.6,cloudy
RDU,2018-05-15,0.0,0.0,0.0,38.9,90.0,cloudy
RDU,2018-05-16,20.36,0.0,0.0,40.7,86.0,rainy
RDU,2018-05-17,17.47,0.0,0.0,33.5,92.9,rainy
RDU,2018-05-18,5.97,0.0,0.0,35.3,94.7,rainy
RDU,2018-05-19,14.99,0.0,0.0,29.5,99.3,rainy
RDU,2018-05-20,0.01,0.0,0.0,0.0,94.4,rainy
RDU,2018-05-21,16.0,0.0,0.0,51.8,91.3,rainy
RDU,2018-05-22,3.61,0.0,0.0,44.6,77.5,rainy
RDU,2018-05-23,0.0,0.0,0.0,31.7,74.3,cloudy
RDU,2018-05-24,0.01,0.0,0.0,0.0,69.7,rainy
RDU,2018-05-25,0.0,0.0,0.0,0.0,68.0,cloudy
RDU,2018-05-26,8.38,0.0,0.0,57.6,76.8,rainy
RDU,2018-05-27,0.0,0.0,0.0,0.0,83.3,cloudy
RDU,2018-05-28,5.71,0.0,0.0,33.5,97.6,rainy
RDU,2018-05-29,20.93,0.0,0.0,29.5,91.7,rainy
RDU,2018-05-30,12.49,0.0,0.0,0.0,87.1,rainy
RDU,2018-05-31,0.0,0.0,0.0,0.0,85.9,cloudy
RDU,2018-06-01,0.0,0.0,0.0,47.3,56.6,cloudy
RDU,2018-06-02,1.92,0.0,0.0,33.5,77.9,rainy
RDU,2018-06-03,0.0,0.0,0.0,14.8,82.0,cloudy
RDU,2018-06-04,0.0,0.0,0.0,33.5,49.1,cloudy
RDU,2018-06-05,0.0,0.0,0.0,0.0,61.0,cloudy
RDU,2018-06-06,5.79,0.0,0.0,37.1,38.5,rainy
RDU,2018-06-07,0.0,0.0,0.0,0.0,58.0,cloudy
RDU,2018-06-08,0.0,0.0,0.0,0.0,76.8,cloudy
RDU,2018-06-09,0.0,0.0,0.0,0.0,74.7,cloudy
RDU,2018-06-10,0.0,0.0,0.0,0.0,57.8,cloudy
RDU,2018-06-11,12.28,0.0,0.0,44.6,89.2,rainy
RDU,2018-06-12,1.25,0.0,0.0,35.3,99.8,rainy
RDU,2018-06-13,0.0,0.0,0.0,0.0,75.1,cloudy
RDU,2018-06-14,0.0,0.0,0.0,0.0,79.1,cloudy
RDU,2018-06-15,0.0,0.0,0.0,33.5,77.8,cloudy
RDU,2018-06-16,0.0,0.0,0.0,0.0,77.4,cloudy
RDU,2018-06-17,0.0,0.0,0.0,0.0,66.0,cloudy
RDU,2018-06-18,0.0,0.0,0.0,0.0,65.7,cloudy
RDU,2018-06-19,0.0,0.0,0.0,27.7,43.0,cloudy
RDU,2018-06-20,0.0,0.0,0.0,0.0,49.5,cloudy
RDU,2018-06-21,3.09,0.0,0.0,0.0,70.5,rainy
RDU,2018-06-22,0.01,0.0,0.0,35.3,72.1,rainy
RDU,2018-06-23,4.79,0.0,0.0,40.6,74.2,rainy
RDU,2018-06-24,1.07,0.0,0.0,35.3,50.2,rainy
RDU,2018-06-25,0.0,0.0,0.0,0.0,83.2,cloudy
RDU,2018-06-26,19.67,0.0,0.0,0.0,98.8,rainy
RDU,2018-06-27,0.0,0.0,0.0,0.0,91.1,cloudy
RDU,2018-06-28,0.0,0.0,0.0,0.0,83.9,cloudy
RDU,2018-06-29,0.0,0.0,0.0,29.5,54.8,cloudy
RDU,2018-06-30,0.0,0.0,0.0,0.0,70.5,cloudy
RDU,2018-07-01,13.72,0.0,0.0,29.5,51.7,rainy
RDU,2018-07-02,0.0,0.0,0.0,0.0,60.1,cloudy
RDU,2018-07-03,0.0,0.0,0.0,33.5,43.1,cloudy
RDU,2018-07-04,0.03,0.0,0.0,29.5,69.5,rainy
RDU,2018-07-05,0.8,0.0,0.0,50.0,82.6,rainy
RDU,2018-07-06,8.68,0.0,0.0,31.7,65.2,rainy
RDU,2018-07-07,15.88,0.0,0.0,37.1,83.9,rainy
RDU,2018-07-08,0.0,0.0,0.0,31.7,38.5,cloudy
RDU,2018-07-09,0.0,0.0,0.0,0.0,20.7,sunny
RDU,2018-07-10,0.0,0.0,0.0,25.9,32.2,cloudy
RDU,2018-07-11,0.8,0.0,0.0,0.0,61.9,rainy
RDU,2018-07-12,0.5,0.0,0.0,31.7,79.7,rainy
RDU,2018-07-13,0.0,0.0,0.0,38.9,50.9,cloudy
RDU,2018-07-14,0.0,0.0,0.0,0.0,32.7,cloudy
RDU,2018-07-15,0.0,0.0,0.0,40.7,69.5,cloudy
RDU,2018-07-16,0.01,0.0,0.0,0.0,61.7,rainy
RDU,2018-07-17,2.76,0.0,0.0,37.1,69.9,rainy
RDU,2018-07-18,0.0,0.0,0.0,27.7,65.4,cloudy
RDU,2018-07-19,0.0,0.0,0.0,33.5,51.5,cloudy
RDU,2018-07-20,0.0,0.0,0.0,31.7,88.3,cloudy
RDU,2018-07-21,0.0,0.0,0.0,0.0,86.7,cloudy
RDU,2018-07-22,28.28,0.0,0.0,68.4,87.4,rainy
RDU,2018-07-23,0.64,0.0,0.0,31.7,85.2,rainy
RDU,2018-07-24,0.01,0.0,0.0,33.5,85.7,rainy
RDU,2018-07-25,6.89,0.0,0.0,0.0,81.2,rainy
RDU,2018-07-26,0.0,0.0,0.0,0.0,56.3,cloudy
RDU,2018-07-27,0.0,0.0,0.0,0.0,58.3,cloudy
RDU,2018-07-28,21.26,0.0,0.0,0.0,70.5,rainy
RDU,2018-07-29,1.5,0.0,0.0,0.0,84.6,rainy
RDU,2018-07-30,19.55,0.0,0.0,0.0,91.1,rainy
RDU,2018-07-31,5.62,0.0,0.0,0.0,88.5,rainy
RDU,2018-08-01,0.5,0.0,0.0,25.9,78.2,rainy
RDU,2018-08-02,6.76,0.0,0.0,35.3,87.1,rainy
RDU,2018-08-03,28.09,0.0,0.0,48.0,90.9,rainy
RDU,2018-08-04,0.0,0.0,0.0,0.0,87.4,cloudy
RDU,2018-08-05,0.03,0.0,0.0,0.0,47.4,rainy
RDU,2018-08-06,1.3,0.0,0.0,0.0,42.6,rainy
RDU,2018-08-07,0.0,0.0,0.0,27.7,60.4,cloudy
RDU,2018-08-08,16.53,0.0,0.0,50.0,68.2,rainy
RDU,2018-08-09,0.0,0.0,0.0,0.0,83.0,cloudy
RDU,2018-08-10,0.0,0.0,0.0,0.0,55.2,cloudy
RDU,2018-08-11,1.21,0.0,0.0,29.5,66.2,rainy
RDU,2018-08-12,10.51,0.0,0.0,27.7,55.8,rainy
RDU,2018-08-13,10.67,0.0,0.0,0.0,78.2,rainy
RDU,2018-08-14,4.33,0.0,0.0,50.0,58.9,rainy
RDU,2018-08-15,0.0,0.0,0.0,0.0,53.7,cloudy
RDU,2018-08-16,0.0,0.0,0.0,0.0,51.8,cloudy
RDU,2018-08-17,0.0,0.0,0.0,35.3,54.4,cloudy
RDU,2018-08-18,10.77,0.0,0.0,29.5,81.2,rainy
RDU,2018-08-19,2.35,0.0,0.0,0.0,88.8,rainy
RDU,2018-08-20,54.68,0.0,0.0,14.8,83.3,rainy
RDU,2018-08-21,10.81,0.0,0.0,0.0,73.4,rainy
RDU,2018-08-22,0.31,0.0,0.0,31.7,76.7,rainy
RDU,2018-08-23,0.0,0.0,0.0,35.3,34.5,cloudy
RDU,2018-08-24,0.0,0.0,0.0,27.7,26.1,cloudy
RDU,2018-08-25,0.0,0.0,0.0,0.0,55.0,cloudy
RDU,2018-08-26,0.0,0.0,0.0,0.0,35.1,cloudy
RDU,2018-08-27,0.0,0.0,0.0,0.0,45.6,cloudy
RDU,2018-08-28,0.0,0.0,0.0,0.0,32.2,cloudy
RDU,2018-08-29,0.0,0.0,0.0,0.0,38.7,cloudy
RDU,2018-08-30,0.0,0.0,0.0,44.6,44.7,cloudy
RDU,2018-08-31,6.96,0.0,0.0,0.0,63.2,rainy
RDU,2018-09-01,4.93,0.0,0.0,40.7,68.1,rainy
RDU,2018-09-02,0.0,0.0,0.0,0.0,79.6,cloudy
RDU,2018-09-03,0.0,0.0,0.0,0.0,45.6,cloudy
RDU,2018-09-04,0.3,0.0,0.0,0.0,83.1,rainy
RDU,2018-09-05,0.0,0.0,0.0,0.0,53.4,cloudy
RDU,2018-09-06,0.0,0.0,0.0,0.0,35.7,cloudy
RDU,2018-09-07,0.87,0.0,0.0,0.0,54.0,rainy
RDU,2018-09-08,0.0,0.0,0.0,0.0,67.2,cloudy
RDU,2018-09-09,3.88,0.0,0.0,0.0,95.3,rainy
RDU,2018-09-10,6.22,0.0,0.0,37.1,83.4,rainy
RDU,2018-09-11,0.38,0.0,0.0,0.0,67.7,rainy
RDU,2018-09-12,3.29,0.0,0.0,0.0,81.4,rainy
RDU,2018-09-13,7.25,0.0,0.0,40.7,95.0,rainy
RDU,2018-09-14,44.88,0.0,0.0,73.9,97.8,rainy
RDU,2018-09-15,62.65,0.0,0.0,57.9,99.3,rainy
RDU,2018-09-16,24.05,0.0,0.0,50.0,98.4,rainy
RDU,2018-09-17,33.32,0.0,0.0,50.0,92.4,rainy
RDU,2018-09-18,0.0,0.0,0.0,35.3,66.0,cloudy
RDU,2018-09-19,0.0,0.0,0.0,0.0,22.3,sunny
RDU,2018-09-20,0.0,0.0,0.0,0.0,48.0,cloudy
RDU,2018-09-21,0.0,0.0,0.0,0.0,71.4,cloudy
RDU,2018-09-22,0.0,0.0,0.0,0.0,23.2,sunny
RDU,2018-09-23,0.0,0.0,0.0,0.0,82.3,cloudy
RDU,2018-09-24,0.0,0.0,0.0,0.0,98.4,cloudy
RDU,2018-09-25,0.0,0.0,0.0,0.0,82.3,cloudy
RDU,2018-09-26,2.88,0.0,0.0,31.7,49.8,rainy
RDU,2018-09-27,3.57,0.0,0.0,0.0,84.3,rainy
RDU,2018-09-28,1.55,0.0,0.0,0.0,89.6,rainy
RDU,2018-09-29,0.0,0.0,0.0,0.0,69.7,cloudy
RDU,2018-09-30,0.0,0.0,0.0,25.9,55.6,cloudy
RDU,2018-10-01,0.0,0.0,0.0,0.0,21.4,sunny
RDU,2018-10-02,0.0,0.0,0.0,0.0,73.2,cloudy
RDU,2018-10-03,0.0,0.0,0.0,0.0,59.5,cloudy
RDU,2018-10-04,0.0,0.0,0.0,0.0,36.6,cloudy
RDU,2018-10-05,0.0,0.0,0.0,0.0,49.8,cloudy
RDU,2018-10-06,0.0,0.0,0.0,0.0,86.4,cloudy
RDU,2018-10-07,0.0,0.0,0.0,0.0,50.2,cloudy
RDU,2018-10-08,0.0,0.0,0.0,37.1,59.7,cloudy
RDU,2018-10-09,2.08,0.0,0.0,0.0,81.7,rainy
RDU,2018-10-10,2.3,0.0,0.0,0.0,83.6,rainy
RDU,2018-10-11,66.28,0.0,0.0,77.1,96.2,rainy
RDU,2018-10-12,0.0,0.0,0.0,29.5,31.3,cloudy
RDU,2018-10-13,0.0,0.0,0.0,31.7,53.7,cloudy
RDU,2018-10-14,0.0,0.0,0.0,0.0,78.6,cloudy
RDU,2018-10-15,0.0,0.0,0.0,0.0,67.8,cloudy
RDU,2018-10-16,0.0,0.0,0.0,0.0,85.1,cloudy
RDU,2018-10-17,0.3,0.0,0.0,0.0,82.4,rainy
RDU,2018-10-18,0.0,0.0,0.0,31.7,63.8,cloudy
RDU,2018-10-19,0.0,0.0,0.0,0.0,23.2,sunny
RDU,2018-10-20,5.36,0.0,0.0,0.0,86.4,rainy
RDU,2018-10-21,0.0,0.0,0.0,47.8,8.3,sunny
RDU,2018-10-22,0.0,0.0,0.0,0.0,36.3,cloudy
RDU,2018-10-23,0.0,0.0,0.0,0.0,81.6,cloudy
RDU,2018-10-24,0.0,0.0,0.0,31.7,14.8,sunny
RDU,2018-10-25,0.0,0.0,0.0,0.0,91.5,cloudy
RDU,2018-10-26,39.77,0.0,0.0,46.6,99.5,rainy
RDU,2018-10-27,0.3,0.0,0.0,0.0,97.3,rainy
RDU,2018-10-28,0.0,0.0,0.0,35.3,47.2,cloudy
RDU,2018-10-29,0.0,0.0,0.0,37.1,28.8,cloudy
RDU,2018-10-30,0.0,0.0,0.0,0.0,31.3,cloudy
RDU,2018-10-31,0.0,0.0,0.0,38.9,55.5,cloudy
RDU,2018-11-01,2.81,0.0,0.0,47.8,83.6,rainy
RDU,2018-11-02,0.01,0.0,0.0,55.4,94.4,rainy
RDU,2018-11-03,0.0,0.0,0.0,37.1,40.3,cloudy
RDU,2018-11-04,21.86,0.0,0.0,31.7,99.8,rainy
RDU,2018-11-05,21.86,0.0,0.0,31.7,99.8,rainy
RDU,2018-11-06,0.8,0.0,0.0,53.2,89.8,rainy
RDU,2018-11-07,0.0,0.0,0.0,0.0,46.6,cloudy
RDU,2018-11-08,0.0,0.0,0.0,31.7,89.1,cloudy
RDU,2018-11-09,1.75,0.0,0.0,0.0,92.4,rainy
RDU,2018-11-10,0.0,0.0,0.0,37.1,40.5,cloudy
RDU,2018-11-11,0.0,0.0,0.0,0.0,33.1,cloudy
RDU,2018-11-12,67.07,0.0,0.0,0.0,91.0,rainy
RDU,2018-11-13,45.9,0.0,0.0,0.0,96.6,rainy
RDU,2018-11-14,1.04,0.0,0.0,31.7,85.5,rainy
RDU,2018-11-15,22.15,0.0,0.0,45.7,92.3,rainy
RDU,2018-11-16,0.0,0.0,0.0,25.9,41.4,cloudy
RDU,2018-11-17,0.0,0.0,0.0,0.0,15.1,sunny
RDU,2018-11-18,0.0,0.0,0.0,0.0,71.8,cloudy
RDU,2018-11-19,0.0,0.0,0.0,0.0,73.6,cloudy
RDU,2018-11-20,0.0,0.0,0.0,0.0,56.2,cloudy
RDU,2018-11-21,0.0,0.0,0.0,0.0,1.2,sunny
RDU,2018-11-22,0.0,0.0,0.0,0.0,8.1,sunny
RDU,2018-11-23,0.0,0.0,0.0,0.0,49.2,cloudy
RDU,2018-11-24,18.28,0.0,0.0,0.0,99.8,rainy
RDU,2018-11-25,0.0,0.0,0.0,0.0,93.8,cloudy
RDU,2018-11-26,0.3,0.0,0.0,50.0,82.7,rainy
RDU,2018-11-27,0.0,0.0,0.0,29.5,54.2,cloudy
RDU,2018-11-28,0.0,0.0,0.0,35.3,19.2,sunny
RDU,2018-11-29,0.0,0.0,0.0,0.0,51.6,cloudy
RDU,2018-11-30,0.5,0.0,0.0,38.9,90.9,rainy
RDU,2018-12-01,8.07,0.0,0.0,0.0,97.9,rainy
RDU,2018-12-02,0.13,0.0,0.0,38.9,95.9,rainy
RDU,2018-12-03,0.0,0.0,0.0,0.0,64.8,cloudy
RDU,2018-12-04,0.0,0.0,0.0,0.0,66.8,cloudy
RDU,2018-12-05,0.0,0.0,0.0,38.9,70.3,cloudy
RDU,2018-12-06,0.0,0.0,0.0,0.0,65.4,cloudy
RDU,2018-12-07,0.0,0.0,0.0,0.0,80.6,cloudy
RDU,2018-12-08,0.0,5.0,5.0,0.0,96.9,snow
RDU,2018-12-09,46.04,2.78,8.0,51.1,87.5,snow
RDU,2018-12-10,18.05,1.17,5.0,37.1,92.6,snow
RDU,2018-12-11,0.0,0.7,5.0,0.0,41.6,snow
RDU,2018-12-12,0.0,0.0,3.7,0.0,79.7,cloudy
RDU,2018-12-13,0.0,0.0,1.04,0.0,88.1,cloudy
RDU,2018-12-14,17.38,0.0,0.0,31.7,94.1,rainy
RDU,2018-12-15,6.44,0.0,0.0,0.0,65.3,rainy
RDU,2018-12-16,0.0,0.0,0.0,29.5,61.4,cloudy
RDU,2018-12-17,0.0,0.0,0.0,29.5,21.5,sunny
RDU,2018-12-18,0.0,0.0,0.0,0.0,40.5,cloudy
RDU,2018-12-19,0.0,0.0,0.0,0.0,85.8,cloudy
RDU,2018-12-20,16.95,0.0,0.0,52.2,99.8,rainy
RDU,2018-12-21,1.5,0.0,0.0,61.0,90.1,rainy
RDU,2018-12-22,0.0,0.0,0.0,37.1,32.2,cloudy
RDU,2018-12-23,0.3,0.0,0.0,35.3,33.1,rainy
RDU,2018-12-24,0.0,0.0,0.0,29.5,26.0,cloudy
RDU,2018-12-25,0.0,0.0,0.0,0.0,57.0,cloudy
RDU,2018-12-26,0.0,0.0,0.0,0.0,18.6,sunny
RDU,2018-12-27,0.5,0.0,0.0,0.0,95.7,rainy
RDU,2018-12-28,40.85,0.0,0.0,50.0,98.9,rainy
RDU,2018-12-29,0.0,0.0,0.0,27.7,84.0,cloudy
RDU,2018-12-30,0.3,0.0,0.0,0.0,94.8,rainy
RDU,2018-12-31,3.41,0.0,0.0,38.9,91.3,rainy
RDU,2019-01-01,0.0,0.0,0.0,37.1,74.4,cloudy
RDU,2019-01-02,0.3,0.0,0.0,0.0,77.8,rainy
RDU,2019-01-03,5.03,0.0,0.0,0.0,72.5,rainy
RDU,2019-01-04,13.74,0.0,0.0,44.6,85.1,rainy
RDU,2019-01-05,0.3,0.0,0.0,44.6,34.0,rainy
RDU,2019-01-06,0.0,0.0,0.0,0.0,39.6,cloudy
RDU,2019-01-07,0.0,0.0,0.0,0.0,76.1,cloudy
RDU,2019-01-08,0.0,0.0,0.0,40.7,63.9,cloudy
RDU,2019-01-09,0.0,0.0,0.0,46.4,24.4,sunny
RDU,2019-01-10,0.0,0.0,0.0,42.5,53.3,cloudy
RDU,2019-01-11,0.0,0.0,0.0,0.0,26.2,cloudy
RDU,2019-01-12,0.8,0.0,0.0,0.0,96.5,rainy
RDU,2019-01-13,27.28,0.0,0.0,29.5,96.5,rainy
RDU,2019-01-14,0.0,0.0,0.0,0.0,86.3,cloudy
RDU,2019-01-15,0.0,0.0,0.0,0.0,58.4,cloudy
RDU,2019-01-16,0.0,0.0,0.0,0.0,22.7,sunny
RDU,2019-01-17,0.3,0.0,0.0,0.0,77.5,rainy
RDU,2019-01-18,0.0,0.0,0.0,0.0,69.5,cloudy
RDU,2019-01-19,0.0,0.0,0.0,35.3,93.8,cloudy
RDU,2019-01-20,18.42,0.0,0.0,48.6,56.3,rainy
RDU,2019-01-21,0.0,0.0,0.0,33.5,17.4,sunny
RDU,2019-01-22,0.0,0.0,0.0,0.0,42.9,cloudy
RDU,2019-01-23,0.8,0.0,0.0,42.5,80.1,rainy
RDU,2019-01-24,18.01,0.0,0.0,60.8,53.2,rainy
RDU,2019-01-25,0.0,0.0,0.0,27.7,29.0,cloudy
RDU,2019-01-26,0.0,0.0,0.0,27.7,12.8,sunny
RDU,2019-01-27,0.0,0.0,0.0,0.0,71.7,cloudy
RDU,2019-01-28,0.0,0.0,0.0,0.0,64.3,cloudy
RDU,2019-01-29,4.04,0.0,0.0,42.6,64.3,rainy
RDU,2019-01-30,0.0,0.0,0.0,47.0,40.3,wind
RDU,2019-01-31,0.0,0.0,0.0,0.0,27.5,cloudy
RDU,2019-02-01,0.0,0.0,0.0,0.0,72.4,cloudy
RDU,2019-02-02,0.0,0.0,0.0,0.0,26.0,cloudy
RDU,2019-02-03,0.0,0.0,0.0,0.0,59.5,cloudy
RDU,2019-02-04,0.0,0.0,0.0,0.0,36.5,cloudy
RDU,2019-02-05,0.0,0.0,0.0,0.0,55.4,cloudy
RDU,2019-02-06,0.0,0.0,0.0,33.5,55.4,cloudy
RDU,2019-02-07,0.0,0.0,0.0,40.7,58.0,wind
RDU,2019-02-08,0.0,0.0,0.0,42.5,60.0,cloudy
RDU,2019-02-09,0.0,0.0,0.0,27.7,83.3,cloudy
RDU,2019-02-10,0.0,0.0,0.0,0.0,93.8,cloudy
RDU,2019-02-11,3.96,0.0,0.0,0.0,90.1,rainy
RDU,2019-02-12,4.63,0.0,0.0,44.6,70.1,rainy
RDU,2019-02-13,0.3,0.0,0.0,50.7,66.7,rainy
RDU,2019-02-14,0.0,0.0,0.0,25.9,66.0,cloudy
RDU,2019-02-15,0.0,0.0,0.0,50.0,70.9,wind
RDU,2019-02-16,11.44,0.0,0.0,42.4,94.2,rainy
RDU,2019-02-17,4.78,0.0,0.0,0.0,93.6,rainy
RDU,2019-02-18,12.02,0.0,0.0,35.3,78.8,rainy
RDU,2019-02-19,6.04,0.0,0.0,0.0,76.6,rainy
